,buy_time,comment_time,days,color,size,content,score,sentiment
114,2021-11-25 19:53:12,2021-12-11 15:27:18,16,灵越高性能轻薄办公本,11代i5 16G 512G 锐炬Xe显卡 银,4599&yen;&yen;入手 还赠送了电脑包和鼠标 虽然有点点薄吧 还是赠品嘛 不要要求太高电脑非常的轻薄 颜色好看 键盘很大气非常适合办公重量不沉！,5,1
115,2021-10-28 23:39:35,2021-12-11 13:48:12,44,灵越高性能轻薄办公本,11代i5 16G 512G 锐炬Xe显卡 银,不错,5,1
116,2021-12-06 15:04:08,2021-12-11 13:30:13,5,灵越高性能轻薄办公本,11代i7 16G 512G 锐炬Xe显卡 银,这款产品还是不错的，这个价格和配置还是可以的。,5,1
117,2021-12-01 21:41:58,2021-12-11 12:58:23,10,灵越高性能轻薄办公本,11代i7 16G 512G MX350 银,电脑很好看呀 挺大一个～值得购买 学生还有优惠 太棒啦,5,1
118,2021-12-10 15:40:41,2021-12-11 12:53:46,1,升级CPU!灵越15Pro防蓝光本,11代i5标压 512G 锐炬Xe显卡 银,第一次买电脑是同学推荐的，身边很多人都买了戴尔，果然是老牌子，专门做电脑的就是专业，买的是第11代英特尔酷睿i5，特别满意运行速度：非常顺畅屏幕效果：很清晰，不刺眼散热性能：用了挺长时间了也没感到热外形外观：非常漂亮，大气,5,1
119,2021-12-04 18:13:23,2021-12-11 12:45:20,7,灵越高性能轻薄办公本,11代i5 16G 512G 锐炬Xe显卡 银,挺不错的   就是家用,5,1
120,2021-12-06 11:12:46,2021-12-11 12:24:14,5,灵越高性能轻薄办公本,11代i5 8G 512G MX350 银,电脑是新的。平时办公声音很小，玩游戏的时候像涡轮发动机。性能还行，亲测gta5丝毫不卡，使命召唤系列也游刃有余，最大的不足就是风扇声太大，风扇声太大。不附赠任何电脑配件，包括电脑包，鼠标垫和鼠标，额外的键盘。,5,1
121,2021-12-07 18:07:14,2021-12-11 10:54:31,4,灵越高性能轻薄办公本,11代i5 16G 512G 锐炬Xe显卡 银,非常好,5,1
122,2021-12-04 15:24:04,2021-12-11 07:54:37,7,灵越高性能轻薄办公本,11代i5 16G 512G 锐炬Xe显卡 银,买贵了，又不能退?,5,0
123,2021-12-02 11:28:08,2021-12-11 07:44:32,9,升级CPU!灵越15Pro防蓝光本,11代i5标压 512G 锐炬Xe显卡 银,电脑轻薄，显示清晰，操作安装方便。物流很快，包装规范！,5,1
124,2021-12-04 13:39:15,2021-12-11 00:15:07,7,升级CPU!灵越15Pro防蓝光本,11代i7标压 512G 锐炬Xe显卡 银,屏幕效果：屏幕很好运行速度：除了系统其他的都好散热性能：目前没有高温外形外观：外观不错轻薄程度：很薄,5,1
125,2021-09-23 10:15:57,2021-12-11 00:15:06,79,升级CPU!灵越15Pro防蓝光本,11代i5标压 16G 512G MX450 银,给我发的是不是二手货 使用不到两天就开始卡了 运行速度也特别慢,5,0
126,2021-10-12 23:04:27,2021-12-10 23:42:24,59,灵越高性能轻薄办公本,11代i5 16G 512G 锐炬Xe显卡 银,屏幕效果：非常满意运行速度：很快散热性能：非常好外形外观：大气上档次轻薄程度：合适其他特色：还行,5,1
127,2021-12-02 13:57:44,2021-12-10 23:25:55,8,升级CPU!灵越15Pro防蓝光本,11代i5标压 512G 锐炬Xe显卡 银,轻薄，便于携带，外观好看，包装精致，价格美丽值得购买。,5,1
128,2021-12-07 00:27:22,2021-12-10 23:15:52,3,灵越高性能轻薄办公本,11代i5 16G 512G MX350 银,宝贝特别喜欢，颜值高质量好，中看又中用，有需要的朋友不要犹豫了，最后祝商家生意兴隆！整体来说还是很不错的，店家服务态度很好，而且质量也很好，没有异味,5,1
129,2021-10-11 12:09:40,2021-12-10 23:12:17,60,升级CPU!灵越15Pro防蓝光本,11代i5标压 512G 锐炬Xe显卡 银,工作需要，还不错，很好用,5,1
130,2021-10-15 09:41:48,2021-12-10 23:03:57,56,爆款灵越性能轻薄办公本,11代i7 16G 512G MX330 丰富接口,速度挺快，流畅不卡，开机也快。但是有两点问题：一是散热的时候风扇噪音大，二是有时候开机的时候莫名其妙卡黑屏好久才能进入系统。,5,1
131,2021-12-09 06:54:02,2021-12-10 22:30:56,1,升级CPU!灵越15Pro防蓝光本,11代i5标压 16G 512G MX450 银,速度快一分价钱一分货.好,5,1
132,2021-11-30 17:57:21,2021-12-10 22:10:29,10,升级CPU!灵越15Pro防蓝光本,11代i5标压 16G 512G MX450 银,买这个商务之前我是有看过好几家店，最后看到这家店的评价不错就决定在这家店买 快递超快！包装的很好！！很喜欢！！！经过了这次愉快的购物，我决定如果下次我还要买商务的话，我一定会再来这家店买的。,5,1
133,2021-12-02 06:02:22,2021-12-10 21:20:24,8,灵越高性能轻薄办公本,11代i5 8G 512G MX350 银,电脑运行很流畅！外观也非常漂亮！玩游戏一点也不卡！！！赞,5,1
134,2021-12-09 16:46:18,2021-12-10 21:10:54,1,灵越高性能轻薄办公本,11代i5 16G 512G 锐炬Xe显卡 银,送货速度是4杠杠的！头8天下单，第二天就收到了！但是电脑运行起来很慢,5,1
135,2021-12-09 13:14:33,2021-12-10 20:55:34,1,升级CPU!灵越15Pro防蓝光本,11代i5标压 512G 锐炬Xe显卡 银,喜欢,5,1
136,2021-12-09 09:26:00,2021-12-10 20:29:43,1,升级CPU!灵越15Pro防蓝光本,11代i5标压 16G 512G MX450 银,电脑颜值和手感都非常棒 最重要的是运行速度非常快 感知一级棒。屏幕效果喜人。,5,1
137,2021-11-22 23:45:31,2021-12-10 20:09:47,18,灵越高性能轻薄办公本,11代i5 8G 512G MX350 银,2007年买第一台电脑就是戴尔，很满意。时隔10年再一次尝试戴尔，期间一直用苹果和华为。没想到卡得要命，新机，新机，新机。本人不是电脑#。太意外了，卡，卡，卡。,1,0
138,2021-12-09 15:09:09,2021-12-10 20:01:51,1,灵越高性能轻薄办公本,11代i5 16G 512G 锐炬Xe显卡 银,挺好,5,1
139,2021-10-27 11:33:53,2021-12-10 19:59:48,44,爆款灵越性能轻薄办公本,11代i5 8G 512G MX330,电脑运行速度快，配置方面不错，价格优惠,5,1
140,2021-10-30 11:29:13,2021-12-10 19:12:54,41,灵越高性能轻薄办公本,11代i7 16G 512G MX350 银,很满意，暂时没有任何问题。,5,1
141,2021-10-16 11:07:00,2021-12-10 19:11:40,55,灵越高性能轻薄办公本,11代i5 16G 512G 锐炬Xe显卡 银,还挺流畅，就是充电时发热有点严重,5,1
142,2021-12-01 13:47:23,2021-12-10 19:04:07,9,灵越高性能轻薄办公本,11代i5 16G 512G 锐炬Xe显卡 银,物流非常快！电脑很好用，速度飞快，运行流畅，屏幕很舒服，护眼！,5,1
143,2021-12-04 11:04:02,2021-12-10 19:02:34,6,灵越高性能轻薄办公本,11代i7 16G 512G 锐炬Xe显卡 银,东西很不错，孩子们都很喜欢,5,1
144,2021-12-09 12:42:28,2021-12-10 18:54:00,1,灵越高性能轻薄办公本,11代i5 16G 512G MX350 银,货刚收到，现试了下各功能及运行还不错，网速也快，整机外观时尚，快递过飞般，买家态度好，及得好评,5,1
145,2021-11-19 17:27:09,2021-12-10 18:12:57,21,灵越高性能轻薄办公本,11代i5 8G 512G MX350 银,加个硬盘速度明显慢好多,2,1
146,2021-11-29 08:01:07,2021-12-10 17:55:35,11,灵越高性能轻薄办公本,11代i5 16G 512G 锐炬Xe显卡 银,上午下单，下午就送到了。本子看起来有时尚感，大气。激活office出了点问题，后来找了客服，问题解决了。,5,1
147,2021-11-22 09:22:23,2021-12-10 17:51:42,18,灵越高性能轻薄办公本,11代i5 16G 512G 锐炬Xe显卡 银,挑了很久选中了这款，性价比超高，买笔记本还是得京东，非常满意。,5,1
148,2021-11-22 00:50:13,2021-12-10 17:49:44,18,升级CPU!灵越15Pro防蓝光本,11代i5标压 16G 512G MX450 银,近期买的第二台电脑，认准了戴尔?,5,1
149,2021-12-02 00:10:21,2021-12-10 17:37:59,8,升级CPU!灵越15Pro防蓝光本,11代i5标压 512G 锐炬Xe显卡 银,商品收到货用了几天真的是非常不错的，很适合女孩子屏幕效果：很好散热性能：不错外形外观：漂亮,5,1
150,2021-11-29 23:13:26,2021-12-10 15:30:28,11,灵越高性能轻薄办公本,11代i5 16G 512G MX350 银,比我想象中好，外表非常高科技，速度非常快,5,1
151,2021-11-11 09:01:03,2021-12-10 14:43:32,29,升级CPU!灵越15Pro防蓝光本,11代i7标压 16G 512G MX450 银,不错,5,1
152,2021-12-09 19:07:36,2021-12-10 13:53:35,1,升级CPU!灵越15Pro防蓝光本,11代i7标压 16G 512G MX450 银,还不错，刚拿到，第一印象比较好,5,1
153,2021-12-04 05:51:06,2021-12-10 13:27:04,6,升级CPU!灵越15Pro防蓝光本,11代i7标压 512G 锐炬Xe显卡 银,物品正品，物流很快。包装完好。开机顺畅。非常好的一次购物。,5,1
154,2021-12-06 09:49:44,2021-12-10 12:58:03,4,升级CPU!灵越15Pro防蓝光本,11代i5标压 16G 512G MX450 银,电脑收到,5,1
155,2021-12-09 22:43:45,2021-12-10 12:39:15,1,升级CPU!灵越15Pro防蓝光本,11代i7标压 512G 锐炬Xe显卡 银,一直想买戴尔电脑，昨天终于鼓起勇气下单了，这是一百多天来的最~，外观我非常满意，可谓高颜值呀，使用起来很顺手，运行速度非常的快，总之很开心呀，需要的同学不要再犹豫啦，戴尔的售后服务也是棒棒的呢,5,1
156,2021-08-27 00:01:25,2021-12-10 12:16:18,105,灵越高性能轻薄办公本,11代i7 16G 512G 锐炬Xe显卡 银,此用户未及时填写评价内容,1,1
157,2021-10-15 00:06:13,2021-12-10 11:03:49,56,爆款灵越性能轻薄办公本,11代i7 16G 512G MX330 丰富接口,风扇散热时声音还是比较大，外表好看,5,1
158,2021-12-09 08:50:41,2021-12-10 10:50:05,1,灵越高性能轻薄办公本,11代i5 16G 512G 锐炬Xe显卡 银,比联想性价比高～要是有14寸的就完美了～,5,1
159,2021-12-04 16:47:26,2021-12-10 09:35:13,6,升级CPU!灵越15Pro防蓝光本,11代i7标压 512G 锐炬Xe显卡 银,漂亮，不错不错,5,1
160,2021-11-26 14:06:02,2021-12-10 09:20:08,14,升级CPU!灵越15Pro防蓝光本,11代i5标压 512G 锐炬Xe显卡 银,运行速度：可以屏幕效果：清晰散热性能：发热不明显外形外观：颜值可以轻薄程度：薄,5,1
161,2021-11-11 16:15:40,2021-12-10 09:05:27,29,灵越高性能轻薄办公本,11代i5 16G 512G 锐炬Xe显卡 银,还可以,5,1
162,2021-11-02 13:52:58,2021-12-10 09:01:27,38,升级CPU!灵越15Pro防蓝光本,11代i7标压 512G 锐炬Xe显卡 银,收到使用了一段时间，感觉不错，按键灵敏。就是在运行大程序时有的吵 还能接受。,5,1
163,2021-11-24 10:33:39,2021-12-10 07:51:12,16,灵越高性能轻薄办公本,11代i5 16G 512G 锐炬Xe显卡 银,运行速度：快，散热性能好，外观大气！,5,1
164,2021-11-30 08:58:13,2021-12-10 07:50:50,10,灵越高性能轻薄办公本,11代i5 16G 512G 锐炬Xe显卡 银,电脑外观大气。运行速度快！,5,1
165,2021-12-02 06:09:13,2021-12-10 06:10:12,8,灵越高性能轻薄办公本,11代i5 16G 512G MX350 银,戴尔笔记本，高端大气上档次，用着也不错，值得拥有。,5,1
166,2021-09-23 03:39:23,2021-12-10 00:45:28,78,爆款灵越性能轻薄办公本,11代i5 16G 512G 锐炬Xe显卡,此用户未及时填写评价内容,1,1
167,2021-12-07 20:21:09,2021-12-09 21:24:16,2,灵越高性能轻薄办公本,11代i5 16G 512G 锐炬Xe显卡 银,很好,5,1
168,2021-12-04 00:00:50,2021-12-09 20:23:10,5,灵越高性能轻薄办公本,11代i5 8G 512G MX350 银,戴尔品牌，质量没问题！,5,1
169,2021-11-22 11:23:22,2021-12-09 19:23:08,17,升级CPU!灵越15Pro防蓝光本,11代i5标压 512G 锐炬Xe显卡 银,性价比高,5,1
170,2021-12-02 19:12:39,2021-12-09 18:52:52,7,升级CPU!灵越15Pro防蓝光本,11代i7标压 16G 512G MX450 银,运行速度：i7的处理器，放在笔记本上还是非常给力的。屏幕效果：16：9的屏幕，适合处理图像，观看视频。但常用Word等办公软件的用户还是用4：3的比较好。外形外观：银色外观很漂亮。轻薄程度：小巧轻薄，刚开始的时候还以为发错了，是14寸的呢。其他特色：接口略少了一些。此外512G的SSD居然只设置成为一个C盘，用户自己的文件放在哪里?至少应另分一个D盘吧。,5,1
171,2021-12-09 08:50:46,2021-12-09 18:25:09,0,升级CPU!灵越15Pro防蓝光本,11代i5标压 512G 锐炬Xe显卡 银,运行速度：非常快屏幕效果：很清晰散热性能：非常好外形外观：漂亮^_^轻薄程度：更轻薄,5,1
172,2021-11-29 15:29:45,2021-12-09 17:43:02,10,灵越高性能轻薄办公本,11代i5 16G 512G 锐炬Xe显卡 银,电脑很好用，性价比高，值得购买。,5,1
173,2021-11-28 22:20:33,2021-12-09 17:22:00,11,灵越高性能轻薄办公本,11代i5 16G 512G MX350 银,还行吧，性价比高！就是配套的东西一般,5,1
174,2021-11-26 11:43:56,2021-12-09 17:13:25,13,灵越高性能轻薄办公本,11代i7 16G 512G 锐炬Xe显卡 银,重量很轻，使用感很好，运行很快。,5,1
175,2021-12-02 12:10:19,2021-12-09 17:13:16,7,灵越高性能轻薄办公本,11代i7 16G 512G 锐炬Xe显卡 银,重量很轻，使用感很好，运行很快。,5,1
176,2021-12-03 17:12:01,2021-12-09 17:13:06,6,灵越高性能轻薄办公本,11代i7 16G 512G 锐炬Xe显卡 银,重量很轻，使用感很好，运行很快。,5,1
177,2021-12-09 09:06:26,2021-12-09 15:59:55,0,升级CPU!灵越15Pro防蓝光本,11代i5标压 16G 512G MX450 银,银色的很漂亮，款式超薄,5,1
178,2021-10-31 20:51:29,2021-12-09 15:47:01,39,升级CPU!灵越15Pro防蓝光本,11代i5标压 16G 512G MX450 银,包装完整，没有破损，京东快递一直都很好！笔记本个人觉得不错吧！开机速度比较快，也可能是新机器的缘故吧。屏幕看着很好，看了3个小时，眼睛没什么不舒服的。散热性能不懂得评价，关机后快速冷却，开机久了都会发热吧。外观简单，与我上一台戴尔相比算是很薄了。目前很满意,5,1
179,2021-11-10 23:46:34,2021-12-09 14:55:29,29,升级CPU!灵越15Pro防蓝光本,11代i7标压 512G 锐炬Xe显卡 银,在京东买了5-6台戴尔的笔记本电脑，没想到这次真的很失望。第一次试用卡机第二次蓝屏然后又系统升级....又继续卡，又升级..花几千块钱，买了堆麻烦事找客服只会道歉说登记24小时回电话一直等等了24小时也没有结果只有你去催客服才会回复一下，而且永远只道歉....不解决问题建议谨慎下单.（在他们这买电脑得碰运气，不小心碰上售后，真的气#...售后真的太差太差劲了,1,0
180,2021-12-03 10:34:12,2021-12-09 14:53:09,6,灵越高性能轻薄办公本,11代i5 16G 512G 锐炬Xe显卡 银,外观非常漂亮，电脑运行快 新版操作系统很好用,5,1
181,2021-12-04 21:59:41,2021-12-09 13:25:02,5,灵越高性能轻薄办公本,11代i5 8G 512G MX350 银,很好,5,1
182,2021-12-04 19:33:37,2021-12-09 12:55:27,5,灵越高性能轻薄办公本,11代i7 16G 512G MX350 银,开机速度挺快，用起来还不错，就是买电脑连个电脑包都没有，鼠标也不陪，送的电脑包和鼠标也太寒酸了&hellip;,5,1
183,2021-10-30 19:14:01,2021-12-09 11:12:00,40,灵越高性能轻薄办公本,11代i7 16G 512G MX350 银,配置真不怎么样，,4,0
184,2021-12-06 11:42:31,2021-12-09 10:43:39,3,升级CPU!灵越15Pro防蓝光本,11代i5标压 512G 锐炬Xe显卡 银,总体给我感觉非常高大上，用着也很丝滑，很成功的一次购物体验了,5,1
185,2021-11-29 10:26:43,2021-12-09 09:44:08,10,灵越高性能轻薄办公本,11代i5 16G 512G 锐炬Xe显卡 银,办公采购哪家强，京东京东不负众望，一下子一周内给领导们添置了两台笔记本,5,1
186,2021-12-04 17:40:32,2021-12-09 07:41:43,5,灵越高性能轻薄办公本,11代i5 16G 512G 锐炬Xe显卡 银,使用了两三天了，使用感受很好，开机速度很快，做文件有很流畅,5,1
187,2021-11-11 19:09:11,2021-12-09 07:09:19,28,灵越高性能轻薄办公本,11代i7 16G 512G 锐炬Xe显卡 银,新机，耗电特快，三个小时不到，电池储电只剩50%不到。其他目前还没发现有啥问题。,3,0
188,2021-10-08 14:20:42,2021-12-08 20:52:16,61,爆款灵越性能轻薄办公本,11代i7 16G 512G MX330 丰富接口,运行速度快，性价比不错！,5,1
189,2021-11-17 00:22:09,2021-12-08 20:15:50,21,升级CPU!灵越15Pro防蓝光本,11代i7标压 16G 512G MX450 银,这是我用过的最不满意的Dell笔记本了，包装破损，像是已经被人打开过得，初次开机竟然有爱奇艺，用了1个月，经常莫名其妙的死机,1,0
190,2021-10-31 13:33:46,2021-12-08 19:56:26,38,灵越高性能轻薄办公本,11代i5 16G 512G 锐炬Xe显卡 银,电脑很不错，特别是售后想当给力，店铺的和京东的都很好。,5,1
191,2021-11-24 14:02:52,2021-12-08 17:54:57,14,灵越高性能轻薄办公本,11代i5 16G 512G 锐炬Xe显卡 银,不错 比图片好看 就是出风口吹屏幕感觉比较怪异,5,1
192,2021-12-07 11:48:33,2021-12-08 17:39:54,1,灵越高性能轻薄办公本,11代i5 16G 512G 锐炬Xe显卡 银,办公非常适合办公用，有一个小数字键盘区很好用,5,1
193,2021-12-04 00:02:15,2021-12-08 17:08:05,4,灵越高性能轻薄办公本,11代i7 16G 512G MX350 银,发热严重不建议购买，win11死严重。  噪音还大关键是啥都没干,1,0
194,2021-12-07 13:37:26,2021-12-08 16:42:18,1,升级CPU!灵越15Pro防蓝光本,11代i5标压 512G 锐炬Xe显卡 银,第一次买电脑看了许多款最终下单这款，外观款式运行速度、清晰度、撒热性能都满足基本需求,5,1
195,2021-11-30 09:51:18,2021-12-08 15:10:30,8,灵越高性能轻薄办公本,11代i5 16G 512G MX350 银,戴尔笔记本电脑dell灵越3511 15.6英寸高性能商务全面屏办公轻薄本(11代i5-1135G7 16G 512G MX350 2G)银运行速度：运行速度特别的快屏幕效果：高清散热性能：散热性能特别好外形外观：外观设计精美轻薄程度：轻薄携带方便其他特色：最近购置了很多电脑 入手品牌很放心,5,1
196,2021-12-03 09:33:19,2021-12-08 14:53:24,5,灵越高性能轻薄办公本,11代i5 16G 512G 锐炬Xe显卡 银,信赖戴尔的持久性，就是外壳是塑料的，时间长一点可以会掉漆，稍微有点小遗憾。,5,1
197,2021-12-06 12:29:15,2021-12-08 14:00:21,2,升级CPU!灵越15Pro防蓝光本,11代i7标压 512G 锐炬Xe显卡 银,还可以，比较小巧，用着还行，希望不要那么快坏,5,1
198,2021-11-30 11:06:09,2021-12-08 12:54:56,8,灵越高性能轻薄办公本,11代i5 16G 512G MX350 银,现在都没有网口了,5,0
199,2021-12-03 10:42:27,2021-12-08 12:41:10,5,灵越高性能轻薄办公本,11代i5 16G 512G MX350 银,京东商城值得信赖，戴尔笔记本电脑价格实惠，性价比高，比那个什XX想的强多少倍。公司采购给电控工程师用的，11代，16G内存，512固态，再加2G独显，运行流畅。,5,1
200,2021-07-26 00:17:31,2021-09-01 15:39:15,37,爆款灵越性能轻薄办公本,11代i5 16G 512G 锐炬Xe显卡,千万不要买，我不知道好评是怎么来的我买了一个月，突然就不好使了，联系售后累死人，来回踢皮球,5,0
201,2021-08-30 11:24:12,2021-09-19 11:22:34,20,爆款灵越性能轻薄办公本,11代i5 16G 512G 锐炬Xe显卡,办公用正合适！,5,1
202,2021-10-09 10:33:36,2021-10-27 10:42:19,18,爆款灵越性能轻薄办公本,11代i7 16G 512G MX330 丰富接口,工作用电脑，用起来挺流畅，到目前为止用的挺顺手！,5,1
203,2021-09-23 08:48:35,2021-10-24 17:00:55,31,爆款灵越性能轻薄办公本,11代i5 16G 512G 锐炬Xe显卡,买给女儿学习，速度快，银色可以，客服到位，好评,5,1
204,2021-11-17 00:00:13,2021-12-12 17:45:25,25,升级CPU!灵越15Pro防蓝光本,11代i5标压 512G 锐炬Xe显卡 银,目前用的挺好，就是偶尔风扇声音有点大，这或许是通病,5,1
205,2021-10-01 15:28:49,2021-10-02 12:49:11,1,爆款灵越性能轻薄办公本,11代i5 16G 512G 锐炬Xe显卡,家里姑娘说颜色不错 喜欢，快递快下午定隔天就到,5,1
206,2021-10-15 13:42:23,2021-10-20 13:18:27,5,爆款灵越性能轻薄办公本,11代i5 8G 512G MX330,产品质量有问题，黑屏，电话客服说话不满意,5,0
207,2021-09-16 20:25:06,2021-10-23 22:23:49,37,爆款灵越性能轻薄办公本,11代i5 16G 512G 锐炬Xe显卡,挺好用，轻薄实用方便，目前没有发现问题，使用一段时间在追评,5,1
208,2021-09-10 00:01:12,2021-09-11 10:35:24,1,爆款灵越性能轻薄办公本,11代i5 16G 512G 锐炬Xe显卡,挺好的，大牌子还是好用的，就是声音有点大，刚刚用一段时间，看看后续吧,5,1
209,2021-09-01 23:48:02,2021-09-12 10:52:42,11,爆款灵越性能轻薄办公本,11代i5 16G 512G 锐炬Xe显卡,性价比超高，运行速度快，外形大方美观，给个赞！,5,1
210,2021-09-27 09:44:14,2021-09-30 13:02:35,3,灵越高性能轻薄办公本,11代i5 16G 512G MX350 银,目前没出现什么问题，这个尺寸女孩子拿起来还是觉得蛮重的。,5,1
211,2021-09-29 01:29:59,2021-09-29 19:16:39,0,爆款灵越性能轻薄办公本,11代i5 16G 512G 锐炬Xe显卡,外观漂亮  好薄啊  运行速度挺快,5,1
212,2021-10-06 15:58:36,2021-10-31 09:03:30,25,灵越高性能轻薄办公本,11代i5 16G 512G MX350 银,戴尔电脑笔记本电脑看了一遍还是买了这款戴尔，价格观望半个月都没有下降。决定下单了，京东自营商品快递很快，隔一天就收到了。送货师傅服务态度都很好。?屏幕清晰，键盘手感都很好。都算值得购买的产品，需要的可以放心购买！笔记本个人觉得很不错吧！正好5000左右到手了我算很实惠的，因为正好看到这个工种号。音量大。你就知道多划算，开机速度比较快，也可能是新机器的缘故吧，屏幕很好看，看了三小时，也没有觉得眼睛不舒服，散热性能也非常好，关机后电脑快速冷却。外观简单，与我上一台戴尔比较算很薄了，相信戴尔的质量和售后，目前很满意，整体材质很好，有质感，外观轻薄。速度快质量好，质量好，做工精细，屏幕清晰。11代酷睿i7处理器，512固态硬盘，16G内存，跃炬XE显卡，15.6英寸屏幕预装正版win10家庭系统，速度非常快，一点也不卡，机身颜色非常好好看，银色的，超薄，方便携带，对比了好多品牌，此型号性价比非常高，速度肯定是快，我相信跟老款没区别，主要是买新不买旧，11代的处理器跟ipc性能不错的，正常家用办公没问题。东快递送货速度超级快，服务特别热情，感谢京东快递给我这么好的体验，感谢戴尔笔记本，感谢京东快递小哥热情服务，优秀。,5,1
213,2021-10-01 07:09:44,2021-11-27 22:45:13,57,爆款灵越性能轻薄办公本,11代i5 16G 512G 锐炬Xe显卡,运行速度：买来不到一个月就发生了两次错误问题，现在是一天能出现两次突然死机重启&hellip;&hellip;然后开机反应比较慢，大概需要等15秒亮屏，然后15－60秒能到输入开机密码。然后声音有点大，沙沙声，不知道正不正常，这个死机肯定不正常的，开机时间也是不对的。就这两个问题比较严重，感觉是需要咨询售后维修的，如果在讲PPT死机就毁人一生了?&hellip;&hellip;所以这个机器我不太满意，虽然说网上购物有风险，但是很相信京东，唉现在有点自打嘴巴了&hellip;&hellip;,2,0
214,2021-09-19 22:34:35,2021-09-23 21:04:57,4,爆款灵越性能轻薄办公本,11代i5 16G 512G 锐炬Xe显卡,颜值还是不错的，性价比可以,5,1
215,2021-11-19 09:45:58,2021-11-21 10:50:52,2,灵越高性能轻薄办公本,11代i5 8G 512G MX350 银,开机速度快 重量很亲轻 质感不错,5,1
216,2021-09-16 00:06:39,2021-09-20 01:07:31,4,灵越高性能轻薄办公本,11代i7 16G 512G 锐炬Xe显卡 银,office用着很舒服,5,1
217,2021-09-27 00:01:15,2021-11-01 18:41:13,35,爆款灵越性能轻薄办公本,11代i5 16G 512G 锐炬Xe显卡,可以没有任何问题，开机也很快,5,1
218,2021-09-25 19:49:44,2021-10-06 07:22:03,11,爆款灵越性能轻薄办公本,11代i5 16G 512G 锐炬Xe显卡,用起来非常好，买的时候价格很实惠,5,1
219,2021-11-02 20:41:49,2021-11-24 19:18:32,22,升级CPU!灵越15Pro防蓝光本,11代i5标压 512G 锐炬Xe显卡 银,此用户未填写评价内容,5,1
220,2021-09-27 00:18:53,2021-10-20 20:47:33,23,爆款灵越性能轻薄办公本,11代i5 16G 512G 锐炬Xe显卡,用着很流畅很方便，物有所值,5,1
221,2021-09-03 10:21:03,2021-09-05 17:24:36,2,灵越高性能轻薄办公本,11代i5 16G 512G MX350 银,挺好的，就是我有点搞不太懂，纯纯小白,5,1
222,2021-12-02 10:46:39,2021-12-07 21:24:43,5,升级CPU!灵越15Pro防蓝光本,11代i7标压 16G 512G MX450 银,第二台戴尔笔记本电脑，看了一遍又一遍还是买了这款戴尔，性价比高，价格观望一个多星期下手的标压I7，京东自营商品快递很快，当天早上10点多下单，当天下午5点就收到了。速度那是没得说。多任务运行速度快，不会卡顿，屏幕清晰，键盘手感好。值得购买，放心购买!,5,1
223,2021-09-23 21:05:49,2021-09-25 12:13:37,2,爆款灵越性能轻薄办公本,11代i5 16G 512G 锐炬Xe显卡,此用户未填写评价内容,5,1
224,2021-09-03 00:04:25,2021-09-14 08:53:48,11,爆款灵越性能轻薄办公本,11代i5 16G 512G 锐炬Xe显卡,非常好用.轻便速度快,5,1
225,2021-09-27 07:12:03,2021-10-04 10:22:23,7,爆款灵越性能轻薄办公本,11代i5 16G 512G 锐炬Xe显卡,运行速度：快屏幕效果：鲜艳散热性能：静外形外观：帅轻薄程度：轻薄其他特色：有独立数字键盘，但是没有指示灯，不确定是否开启，因为戴尔N4030用了十年，所以选择电脑就用戴尔了，屏左侧有点缝隙。,5,1
226,2021-09-25 00:00:11,2021-10-09 19:01:08,14,爆款灵越性能轻薄办公本,11代i5 16G 512G 锐炬Xe显卡,不要买，谢谢。之前虽然听过这电脑不好的评价但就是不信邪，买回来半个月不到，出了问题售后在放假我可以理解，但是今天突然声音没了网也连不上联系不上售后可能有点火大，而且客服也是牛头不对马嘴，一直说要人工那发言都很像机器人。散热差的一匹，刚开机风扇就呼呼的吹，舍友的华为从来没这问题，之前还说华为电脑不好，现在呵呵了。就用用表格做了几个文件，也没玩过大型游戏。反正，巨后悔，退也退不掉烦得要死，这个价位不如买买别的牌子,1,0
227,2021-11-03 20:02:58,2021-11-09 09:01:03,6,灵越高性能轻薄办公本,11代i5 16G 512G 锐炬Xe显卡 银,京东物流真心快，头天晚上下单，第二天早上就到了，电脑性价比不错，轻便，操作简单，客服服务耐心，而且价保客服退款很快。,5,1
228,2021-07-24 13:07:53,2021-08-31 07:51:42,38,爆款灵越性能轻薄办公本,11代i7 16G 512G MX330 丰富接口,已经开不了机了,5,0
229,2021-11-11 00:05:16,2021-11-17 10:21:56,6,灵越高性能轻薄办公本,11代i5 16G 512G 锐炬Xe显卡 银,东西已经收到！手感不错！用料扎实！质量很好！平常用基本没有问题！到货就迫不及待打开了，果真没有让我失望，质量特别好，颜值也相当高，满意的一次购物宝贝收到咯??，真的很棒呀！?质量真是没话说，非常满意！?开心开心?已经收到啦，很不错，还有赠品，性价比太高啦，爱了爱了质量很好哦，发货也很快，一家非常喜欢的店铺，我要疯狂推荐给朋友们特别特别特别好，没有任何破损的地方，外观也好看，好评！搞活动买的，外观和描述一致，美观实用，材质手感都不错，好评！,5,1
